Artist,Artist Popularity,Artist Followers,Song Name,Year,Explicit,Popularity,Valence,Loudness,Danceability,Energy
Lyrical Son,52,83670,Dilem jasht,2021,True,28,0.606,-9.917,0.781,0.661
Lyrical Son,52,83670,Leshkobar,2019,True,27,0.665,-5.18,0.924,0.625
Lyrical Son,52,83670,Special,2013,True,24,0.466,-12.975,0.513,0.682
Lyrical Son,52,83670,Sensimilia,2013,True,19,0.808,-6.896,0.476,0.679
Lyrical Son,52,83670,Qellimi,2013,True,18,0.497,-7.352,0.473,0.811
Lyrical Son,52,83670,Goodbye Song,2022,True,3,0.23,-8.292,0.592,0.753
Lyrical Son,52,83670,Oxygen,2013,True,11,0.185,-8.608,0.506,0.711
Lyrical Son,52,83670,Jo Haver,2013,False,15,0.572,-11.659,0.586,0.618
Lyrical Son,52,83670,E boj me qef,2008,False,15,0.822,-5.969,0.87,0.61
Lyrical Son,52,83670,Mu bo estrad,2008,False,13,0.867,-5.316,0.779,0.584
Lyrical Son,52,83670,Up in da club,2008,True,14,0.651,-2.549,0.945,0.903
Lyrical Son,52,83670,High medet high,2008,False,18,0.851,-4.821,0.903,0.805
Lyrical Son,52,83670,Ekstravaganca,2013,True,15,0.4,-7.015,0.662,0.764
Lyrical Son,52,83670,Sexy Linda,2019,False,13,0.959,-13.301,0.691,0.48
Lyrical Son,52,83670,Aprili li,2008,False,17,0.896,-4.596,0.967,0.814
Lyrical Son,52,83670,Sonnet,2023,False,1,0.47,-26.23,0.565,0.0199
Lyrical Son,52,83670,Last Song,2016,False,1,0.706,-3.232,0.724,0.932
Lyrical Son,52,83670,Prodigal Son,2014,False,0,0.514,-8.975,0.789,0.577
Lyrical Son,52,83670,Disco Me Uzi - Remix,2013,True,13,0.689,-10.945,0.783,0.551
Lyrical Son,52,83670,Hot Shorts,2008,False,14,0.853,-5.152,0.952,0.521
2Ton,49,162384,safe place,2023,False,54,0.961,-8.097,0.824,0.568
2Ton,49,162384,cozy,2022,True,52,0.966,-7.972,0.805,0.561
2Ton,49,162384,earth boy,2022,True,46,0.481,-8.813,0.788,0.591
2Ton,49,162384,buried alive,2023,False,38,0.152,-8.147,0.485,0.721
2Ton,49,162384,Bop It!,2020,True,40,0.773,-7.226,0.767,0.679
2Ton,49,162384,K.K. Slide (That's Alright),2020,True,37,0.634,-12.886,0.852,0.371
2Ton,49,162384,who am i?,2022,True,34,0.651,-6.028,0.682,0.654
2Ton,49,162384,danger to myself,2023,False,32,0.609,-9.353,0.72,0.493
2Ton,49,162384,shadow work,2022,True,30,0.457,-6.326,0.351,0.795
2Ton,49,162384,she's a 10,2022,False,31,0.797,-2.716,0.641,0.814
2Ton,49,162384,FJALT E MIA,2023,False,52,0.512,-4.141,0.498,0.748
2Ton,49,162384,AVENTURA,2023,False,49,0.703,-4.081,0.715,0.878
2Ton,49,162384,Earth Boy,2019,True,31,0.571,-13.946,0.725,0.432
2Ton,49,162384,Detached,2018,True,29,0.744,-15.646,0.933,0.339
2Ton,49,162384,Te Amo,2023,False,51,0.535,-4.971,0.648,0.804
2Ton,49,162384,I MERITOVA,2023,False,48,0.763,-2.388,0.579,0.921
2Ton,49,162384,Kohen,2021,False,50,0.897,-4.744,0.801,0.67
2Ton,49,162384,Human Girl,2019,True,29,0.928,-13.187,0.74,0.483
2Ton,49,162384,starseed,2022,False,28,0.382,-7.089,0.711,0.601
2Ton,49,162384,tough love,2023,False,29,0.706,-3.639,0.7,0.773
2Ton,49,162384,KALON,2023,False,48,0.529,-6.132,0.627,0.692
2Ton,49,162384,DIKUR,2023,False,47,0.65,-6.34,0.786,0.697
2Ton,49,162384,what she's like,2022,True,26,0.934,-4.684,0.759,0.602
2Ton,49,162384,Cause and Effect,2019,True,25,0.355,-13.033,0.812,0.425
2Ton,49,162384,"The World Is Ending, Let's Make Out",2020,True,26,0.824,-11.255,0.969,0.271
2Ton,49,162384,Tell Ur Homegirl,2011,True,25,0.204,-7.15,0.878,0.68
2Ton,49,162384,Wake Up,2022,False,23,0.524,-18.988,0.694,0.203
2Ton,49,162384,Nogood G4,2023,True,30,0.0656,-10.022,0.812,0.578
2Ton,49,162384,SI ERA,2023,False,44,0.332,-7.593,0.725,0.682
2Ton,49,162384,DASHNI E JONA,2023,False,42,0.894,-3.5,0.705,0.93
Majk,49,170582,Lamtumire,2023,False,52,0.648,-6.068,0.79,0.64
Majk,49,170582,Krejt ti fala,2018,False,44,0.571,-5.872,0.79,0.668
Majk,49,170582,Kce Kce,2022,False,46,0.678,-3.519,0.719,0.799
Majk,49,170582,Sjena mo,2015,False,46,0.496,-6.297,0.702,0.841
Majk,49,170582,Paris Milano,2018,False,45,0.59,-5.111,0.846,0.733
Majk,49,170582,Malena,2019,False,43,0.533,-4.817,0.747,0.864
Majk,49,170582,Tricky Disco,2022,False,53,0.439,-7.565,0.952,0.657
Majk,49,170582,Sunday Chimes,2023,False,30,0.0393,-13.776,0.687,0.402
Majk,49,170582,Ithaca,2022,False,36,0.516,-11.082,0.756,0.168
Majk,49,170582,Marr,2021,False,41,0.447,-7.081,0.591,0.746
Majk,49,170582,Përgjithmonë,2022,False,42,0.724,-6.508,0.844,0.753
Majk,49,170582,E Pa Shpirt,2022,False,43,0.634,-6.686,0.781,0.811
Majk,49,170582,Pasek Gucci - La La La - Majki Remix,2023,True,67,0.731,-4.782,0.864,0.743
Majk,49,170582,Katile,2017,False,40,0.641,-5.943,0.662,0.864
Majk,49,170582,Dashni,2015,False,43,0.393,-7.17,0.828,0.675
Majk,49,170582,Më Fal,2022,False,41,0.259,-6.907,0.706,0.602
Majk,49,170582,Viking,2023,False,41,0.515,-7.569,0.65,0.733
Majk,49,170582,Wintersun,2021,False,33,0.119,-11.047,0.652,0.367
Majk,49,170582,Pakuje Walize ale to VIXA - Remix,2022,True,53,0.563,-5.917,0.867,0.688
Majk,49,170582,Oceania,2023,False,24,0.128,-8.43,0.693,0.32
Majk,49,170582,Para Se Me Shku,2023,False,35,0.399,-9.776,0.733,0.468
Majk,49,170582,MIGOS,2023,False,35,0.676,-6.539,0.852,0.619
Majk,49,170582,skubidubidubidu - Majki Remix,2023,False,52,0.954,-4.738,0.898,0.857
Majk,49,170582,Nuk dorezohna,2019,False,35,0.548,-2.837,0.834,0.774
Majk,49,170582,Broken,2023,False,22,0.0533,-25.14,0.401,0.083
Majk,49,170582,Fund,2016,False,34,0.232,-7.149,0.693,0.536
Majk,49,170582,Płomień - Remix,2023,False,50,0.893,-5.688,0.952,0.844
Majk,49,170582,Sytë mu kanë qorru,2020,False,33,0.763,-5.214,0.755,0.745
Majk,49,170582,3 PAKI,2023,True,55,0.707,-5.727,0.766,0.924
Majk,49,170582,Belehalok,2012,False,47,0.784,-4.206,0.639,0.773
Elgit Doda,51,49819,Merzia,2023,False,60,0.558,-4.664,0.806,0.672
Elgit Doda,51,49819,TL,2021,False,48,0.241,-8.524,0.746,0.504
Elgit Doda,51,49819,A E Din,2022,False,50,0.533,-9.989,0.442,0.56
Elgit Doda,51,49819,Ku Je,2021,False,53,0.284,-8.192,0.476,0.504
Elgit Doda,51,49819,Une Dhe Ti,2023,False,46,0.185,-10.594,0.8,0.462
Elgit Doda,51,49819,Larg - Radio Edit,2023,False,41,0.361,-8.366,0.836,0.538
Elgit Doda,51,49819,Sot,2023,False,42,0.737,-5.084,0.885,0.677
Elgit Doda,51,49819,TL2,2023,False,42,0.707,-10.168,0.774,0.683
Elgit Doda,51,49819,FL (Fatal Love),2022,False,36,0.821,-7.668,0.486,0.617
Elgit Doda,51,49819,Piloti,2022,False,34,0.603,-5.137,0.848,0.677
Elgit Doda,51,49819,Me ty pa ty,2023,False,37,0.627,-8.733,0.837,0.554
Elgit Doda,51,49819,IK,2022,False,36,0.245,-8.328,0.742,0.559
Elgit Doda,51,49819,LARG - Acoustic,2019,False,34,0.569,-15.501,0.641,0.191
Elgit Doda,51,49819,Vetem,2021,False,33,0.303,-9.206,0.675,0.412
Elgit Doda,51,49819,"A E Din, Ku Je, TL (Acoustic Version)",2022,False,34,0.475,-8.952,0.497,0.522
Elgit Doda,51,49819,Picasso,2022,False,31,0.42,-6.395,0.871,0.698
Elgit Doda,51,49819,Picasso,2022,False,28,0.42,-6.395,0.871,0.698
Elgit Doda,51,49819,Nuk Muj,2022,False,32,0.551,-10.065,0.691,0.57
Elgit Doda,51,49819,Nuk Jam Si Ti,2019,False,22,0.58,-8.363,0.66,0.521
Elgit Doda,51,49819,Mora Fjale,2022,False,27,0,0,0,0
Elgit Doda,51,49819,Thare,2021,False,28,0.0418,-7.029,0.507,0.607
Elgit Doda,51,49819,Asaj,2017,False,20,0.892,-8.907,0.833,0.617
Elgit Doda,51,49819,A MA FAL,2018,False,24,0.168,-7.59,0.701,0.716
Elgit Doda,51,49819,Runaway - Instrumental,2020,False,19,0.0994,-19.962,0.267,0.063
Elgit Doda,51,49819,Ajo Iku,2017,False,14,0.962,-6.754,0.878,0.599
Elgit Doda,51,49819,Dhurate prej saj,2019,False,18,0.465,-10.671,0.523,0.567
Elgit Doda,51,49819,Nuk ke faj,2018,False,16,0.826,-5.78,0.746,0.861
Elgit Doda,51,49819,Ka Miq Si Ti,2020,False,16,0.843,-6.713,0.921,0.714
Elgit Doda,51,49819,Dikush Te Do,2015,False,14,0.424,-9.758,0.699,0.418
Elgit Doda,51,49819,Ajer,2016,False,13,0.522,-20.176,0.52,0.305
Melinda Ademi,49,154885,Mos ma prish,2023,False,64,0.901,-5.664,0.913,0.666
Melinda Ademi,49,154885,Melodia,2021,False,54,0.423,-7.17,0.567,0.739
Melinda Ademi,49,154885,A mke dasht,2022,False,51,0.573,-5.702,0.88,0.688
Melinda Ademi,49,154885,MERE,2023,False,49,0.357,-8.493,0.479,0.466
Melinda Ademi,49,154885,Tornado,2023,False,48,0.639,-7.057,0.876,0.622
Melinda Ademi,49,154885,Mekatare,2020,True,45,0.678,-12.317,0.858,0.575
Melinda Ademi,49,154885,FLASIN,2022,False,41,0.752,-3.782,0.739,0.848
Melinda Ademi,49,154885,Pika Pika,2019,False,41,0.584,-5.413,0.887,0.707
Melinda Ademi,49,154885,Ay Caramba,2021,True,39,0.758,-5.612,0.874,0.702
Melinda Ademi,49,154885,Mafioza,2023,False,38,0.789,-5.999,0.72,0.802
Melinda Ademi,49,154885,Çifteli,2019,False,35,0.161,-4.691,0.8,0.82
Melinda Ademi,49,154885,All Night,2022,False,33,0.727,-7.454,0.763,0.66
Melinda Ademi,49,154885,Karma,2019,False,33,0.419,-9.714,0.798,0.59
Melinda Ademi,49,154885,24 Bars,2020,False,34,0.639,-6.608,0.904,0.659
Melinda Ademi,49,154885,Lulija,2018,False,31,0.263,-3.457,0.698,0.636
Melinda Ademi,49,154885,Nashta,2020,False,31,0.726,-6.247,0.772,0.716
Melinda Ademi,49,154885,A Po Don Pak,2019,False,28,0.468,-5.899,0.848,0.768
Melinda Ademi,49,154885,Qa din ti,2021,True,27,0.266,-5.86,0.647,0.589
Melinda Ademi,49,154885,Palo,2018,False,26,0.508,-3.734,0.751,0.774
Melinda Ademi,49,154885,Ami,2019,False,21,0.147,-5.853,0.7,0.624
Melinda Ademi,49,154885,Purr,2015,False,17,0.768,-7.239,0.651,0.724
Capital T,49,218346,Safe And Sound,2013,False,86,0.766,-4.852,0.655,0.819
Capital T,49,218346,Kangaroo Court,2013,False,66,0.975,-5.079,0.76,0.579
Capital T,49,218346,Safe And Sound,2013,False,55,0.816,-4.834,0.649,0.807
Capital T,49,218346,Live for the Drop,2015,False,46,0.472,-3.543,0.621,0.928
Capital T,49,218346,Free The Robots,2012,True,46,0.59,-8.493,0.412,0.849
Capital T,49,218346,Don't Wanna Wake Up,2017,False,47,0.338,-4.27,0.662,0.843
Capital T,49,218346,One Minute More,2013,False,53,0.377,-4.48,0.606,0.857
Capital T,49,218346,Farrah Fawcett Hair,2013,False,45,0.645,-5.029,0.701,0.746
Capital T,49,218346,Side of Town,2020,True,36,0.954,-7.071,0.634,0.757
Capital T,49,218346,Don't Cling To Life,2019,False,47,0.399,-4.711,0.308,0.892
Capital T,49,218346,In the Wild,2015,False,39,0.35,-5.898,0.58,0.898
Capital T,49,218346,Lady Sings the Blues,2020,False,36,0.0393,-18.255,0.417,0.191
Capital T,49,218346,Let The Little Lady Talk,2008,False,36,0.855,-6.164,0.589,0.616
Capital T,49,218346,"I Sold My Bed, But Not My Stereo",2013,False,48,0.956,-5.618,0.688,0.808
Capital T,49,218346,This Is Not a Test (Capital Kings Remix) [feat. Tobymac],2015,False,41,0.593,-5.48,0.671,0.829
Capital T,49,218346,Outrage,2008,False,40,0.619,-4.881,0.478,0.855
Capital T,49,218346,Habibi,2022,False,50,0.687,-2.907,0.857,0.78
Capital T,49,218346,Patience Gets Us Nowhere Fast,2013,False,47,0.842,-5.731,0.677,0.8
Capital T,49,218346,Chartreuse,2013,False,45,0.831,-5.816,0.682,0.699
Capital T,49,218346,I Can't Quit (feat. Reconcile),2016,False,40,0.365,-3.129,0.665,0.974
Capital T,49,218346,Clear The Air,2022,True,34,0.52,-12.905,0.557,0.433
Capital T,49,218346,Origami,2013,False,43,0.88,-4.501,0.788,0.594
Capital T,49,218346,Legendary,2023,False,51,0.752,-4.677,0.842,0.81
Capital T,49,218346,Malli Mka Marr,2023,False,47,0.373,-4.63,0.806,0.796
Capital T,49,218346,Yjet Dalin Naten,2023,True,47,0.659,-5.149,0.849,0.873
Capital T,49,218346,Carol of the Bells,2012,False,30,0.576,-7.615,0.63,0.616
Capital T,49,218346,O Praise the Name (Anastasis) [Live],2018,False,37,0.0879,-8.042,0.335,0.46
Capital T,49,218346,Born to Love (feat. Britt Nicole),2013,False,35,0.273,-3.382,0.53,0.949
Capital T,49,218346,Propaganda,2024,False,49,0.477,-6.958,0.786,0.637
Capital T,49,218346,Dirty Move,2023,False,49,0.531,-3.748,0.765,0.669
Rina,48,58430,XS,2020,False,61,0.59,-3.256,0.635,0.929
Rina,48,58430,Comme Des Garçons (Like The Boys),2020,True,62,0.645,-3.776,0.724,0.715
Rina,48,58430,Frankenstein,2022,False,59,0.51,-4.095,0.51,0.833
Rina,48,58430,This Hell,2022,True,58,0.472,-3.709,0.629,0.85
Rina,48,58430,Cherry,2018,False,54,0.629,-3.463,0.576,0.79
Rina,48,58430,STFU!,2020,True,53,0.489,-1.88,0.493,0.93
Rina,48,58430,Imagining (feat. Amaarae),2023,True,56,0.499,-2.764,0.639,0.965
Rina,48,58430,Imagining,2022,True,52,0.463,-4.726,0.642,0.934
Rina,48,58430,This Hell,2022,True,53,0.472,-3.709,0.628,0.85
Rina,48,58430,Hold The Girl,2022,False,52,0.169,-3.617,0.522,0.84
Rina,48,58430,Eye For An Eye (Single from John Wick: Chapter 4 Original Motion Picture Soundtrack),2023,False,54,0.633,-5.271,0.558,0.839
Rina,48,58430,LUCID,2020,False,51,0.514,-2.848,0.675,0.885
Rina,48,58430,Tokyo Love Hotel,2020,False,50,0.391,-2.388,0.499,0.952
Rina,48,58430,10-20-40,2017,False,49,0.673,-4.084,0.573,0.901
Rina,48,58430,Minor Feelings,2022,False,50,0.142,-8.805,0.305,0.4
Rina,48,58430,Flavour Of The Month,2023,True,49,0.735,-5.326,0.676,0.939
Rina,48,58430,Bad Friend,2020,True,49,0.454,-4.426,0.549,0.72
Rina,48,58430,Your Age,2022,True,49,0.508,-4.199,0.516,0.773
Rina,48,58430,Cyber Stockholm Syndrome,2017,True,47,0.259,-5.642,0.527,0.672
Rina,48,58430,Dynasty,2020,False,48,0.199,-1.08,0.249,0.891
Rina,48,58430,Akasaka Sad,2020,False,47,0.477,-4.097,0.666,0.912
Rina,48,58430,Who's Gonna Save U Now?,2020,False,46,0.321,-1.442,0.452,0.969
Rina,48,58430,Holy (Til You Let Me Go),2022,False,46,0.294,-5.312,0.505,0.943
Rina,48,58430,Catch Me In The Air,2022,False,46,0.202,-3.915,0.518,0.792
Rina,48,58430,Love Me 4 Me,2020,False,45,0.403,-4.181,0.503,0.842
Rina,48,58430,Love It If We Made It,2020,True,43,0.285,-4.976,0.563,0.636
Rina,48,58430,Paradisin',2020,True,44,0.61,-2.816,0.59,0.749
Rina,48,58430,LUCID,2020,False,45,0.412,-2.836,0.672,0.895
Rina,48,58430,Gigi,2018,False,56,0.559,-5.157,0.417,0.816
Rina,48,58430,XS - Bree Runway Remix,2020,False,43,0.735,-2.859,0.629,0.932
Kidda,49,93964,Low,2022,False,57,0.882,-7.384,0.728,0.713
Kidda,49,93964,Malli,2020,False,59,0.178,-4.815,0.57,0.642
Kidda,49,93964,JUMANJI,2022,False,51,0.361,-8.946,0.58,0.449
Kidda,49,93964,A M'foli Mu,2017,False,49,0.292,-8.632,0.724,0.634
Kidda,49,93964,Magji,2021,False,44,0.473,-6.513,0.607,0.663
Kidda,49,93964,Loca,2020,False,48,0.785,-8.12,0.806,0.63
Kidda,49,93964,My Money,2018,False,47,0.59,-5.434,0.483,0.739
Kidda,49,93964,Cataleya,2020,False,46,0.569,-7.932,0.653,0.634
Kidda,49,93964,Coco,2019,True,43,0.453,-3.162,0.59,0.855
Kidda,49,93964,Bella,2019,False,43,0.519,-9.594,0.792,0.577
Kidda,49,93964,Jump on It,2019,True,43,0.424,-7.051,0.45,0.671
Kidda,49,93964,Federal Reserve,2023,True,23,0.648,-9.227,0.844,0.594
Kidda,49,93964,Zemra Ime,2019,False,40,0.919,-3.998,0.826,0.663
Kidda,49,93964,Amelia,2022,False,39,0.496,-6.37,0.581,0.61
Kidda,49,93964,040/DUKAT,2021,False,41,0.383,-6.446,0.51,0.752
Kidda,49,93964,Naruto,2020,True,18,0.266,-9.254,0.684,0.599
Kidda,49,93964,Flake,2018,True,37,0.482,-5.832,0.81,0.548
Kidda,49,93964,PALE (feat. Dardan),2021,False,41,0.897,-5.781,0.513,0.756
Kidda,49,93964,Exotic,2023,True,26,0.438,-8.482,0.859,0.524
Kidda,49,93964,Habibti,2022,False,35,0.521,-8.029,0.416,0.619
Kidda,49,93964,Vulnerable,2019,True,16,0.18,-13.677,0.791,0.422
Kidda,49,93964,Komedi,2018,False,34,0.342,-7.551,0.764,0.619
Kidda,49,93964,Sa Ke Ti,2018,False,35,0.504,-4.959,0.673,0.635
Kidda,49,93964,I'llMissMiku! (Forgive & Forget),2020,True,13,0.411,-7.196,0.655,0.579
Kidda,49,93964,Qa Po Thu,2020,True,33,0.535,-8.482,0.795,0.668
Kidda,49,93964,Bye Bye,2018,True,32,0.534,-9.654,0.777,0.642
Kidda,49,93964,Indigo (DayOff),2024,False,7,0.653,-7.302,0.772,0.754
Kidda,49,93964,Like Dat,2017,True,30,0.274,-5.792,0.659,0.533
Kidda,49,93964,Mega,2019,False,29,0.589,-4.311,0.644,0.873
Kidda,49,93964,Right Here,2016,False,26,0.622,-7.912,0.664,0.722
Alban Skenderaj,47,87327,Obsesion,2023,False,56,0.638,-10.696,0.738,0.377
Alban Skenderaj,47,87327,E PARA / I PARI,2023,False,55,0.718,-4.714,0.706,0.678
Alban Skenderaj,47,87327,Ja ku jam,2023,False,45,0.537,-6.552,0.376,0.77
Alban Skenderaj,47,87327,Duamë,2019,False,41,0.577,-4.063,0.861,0.592
Alban Skenderaj,47,87327,Parajsa ime,2020,False,42,0.932,-5.316,0.844,0.733
Alban Skenderaj,47,87327,Iluzion,2023,False,44,0.786,-6.533,0.78,0.729
Alban Skenderaj,47,87327,Ki meshire,2020,False,42,0.753,-4.73,0.741,0.66
Alban Skenderaj,47,87327,Sikur ta dija,2023,False,43,0.51,-8.943,0.823,0.323
Alban Skenderaj,47,87327,Obsesion (Happy version),2023,False,39,0.967,-4.618,0.83,0.75
Alban Skenderaj,47,87327,Ndalma,2022,False,39,0.616,-4.662,0.77,0.75
Alban Skenderaj,47,87327,Zemer permbi Zemer,2021,False,35,0.839,-4.225,0.714,0.713
Alban Skenderaj,47,87327,24 Ore,2014,False,36,0.711,-5.09,0.792,0.731
Alban Skenderaj,47,87327,Zjarr ne shpirt,2021,False,36,0.73,-6.932,0.841,0.384
Alban Skenderaj,47,87327,AMA,2023,False,36,0.671,-3.743,0.579,0.696
Alban Skenderaj,47,87327,Parajsa ime 2,2021,False,35,0.697,-4.063,0.753,0.73
Alban Skenderaj,47,87327,Spektatore,2022,False,36,0.563,-5.836,0.709,0.6
Alban Skenderaj,47,87327,Mbretër pa kurorë,2022,False,35,0.725,-5.479,0.783,0.555
Alban Skenderaj,47,87327,FESTOJ,2023,False,36,0.569,-5.073,0.628,0.818
Alban Skenderaj,47,87327,Duart Lart,2017,False,32,0.463,-5.347,0.763,0.729
Alban Skenderaj,47,87327,Drejt ne zemer,2019,False,34,0.755,-1.936,0.75,0.811
Alban Skenderaj,47,87327,Faleminderit,2019,False,33,0.519,-6.151,0.684,0.619
Alban Skenderaj,47,87327,Dalëngadalë,2022,False,33,0.46,-4.762,0.708,0.741
Alban Skenderaj,47,87327,Une dhe Ti,2017,False,35,0.301,-7.719,0.481,0.552
Alban Skenderaj,47,87327,Stoli i Trendafilave,2017,False,33,0.701,-6.578,0.859,0.548
Alban Skenderaj,47,87327,Lea,2018,False,34,0.468,-6.707,0.806,0.753
Alban Skenderaj,47,87327,Vetem Ty,2013,False,33,0.256,-14.955,0.627,0.253
Alban Skenderaj,47,87327,Isabel,2022,False,32,0.81,-5.595,0.858,0.619
Alban Skenderaj,47,87327,Ndalma,2022,False,36,0.754,-4.579,0.795,0.697
Alban Skenderaj,47,87327,JETE,2019,False,33,0.765,-8.161,0.753,0.276
